"sample_id","stock_code","short_name","field_id","metric_name_cn","dimension","metric_type","candidate_status","value_candidate","unit_raw_candidate","unit_standardized_candidate","evidence_type_candidate","source_page","confidence_rule","precision_gate_status","rule_id","negative_category","severity","suggested_action","reason","evidence_context"
"R129","600211","西藏药业","G_Q_010","腐败或违规案件数量","G","quantitative","candidate_found","105","件","件","native_text","55;106","0.325","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 105 超过保守阈值 100，高概率为其他指标或 OCR 串列。","招标人员回避制 串标、哄抬标价等行为永久取 度、投标文件密封检查等 消竞标资格；行贿、提供虚假 信息等严重违规中止合作、没 收投标保证金,并依法追究法 律责任 105 106"
"R130","600216","浙江医药","S_Q_009","因工死亡人数","S","quantitative","candidate_found","4","人","人","native_text","54;104","0.3","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。","融入职业健康安全管理,通过多元化的培训及文化活动,持续营造全员参与的良好氛围, 全面提升员工的职业健康安全防护能力。 全年共开展 累计培训时长 参训管理人员约 4 16 240 次专题培训 学时 人次 消防技能比武活动 管理人员HSE系列培训 ����年�月,紧扣全国安全生产月“人人讲安全、 个个会应急”主题,浙江医药组"
"R130","600216","浙江医药","G_Q_010","腐败或违规案件数量","G","quantitative","candidate_found","500","起","","native_text","6;8","0.3","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 500 超过保守阈值 100，高概率为其他指标或 OCR 串列。","产品抽检合格率 % 接受过特定环境风险评估的营运场所占比 % 奖项及荣誉 管治 2024中国制造业 2024中国医药市场 2025健康美丽产业绿色 上市公司价值500强 药企排行榜（化药）TOP100 可持续发展先锋企业 90 2025年1月 2025年3月 2025年4月 各层级接受反商业贿赂及反贪污培训的员工比例均超过 "
"R132","600219","南山铝业","S_Q_009","因工死亡人数","S","quantitative","candidate_found","0","人","人","native_text","64","0.55","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。","季节性及节假日督查等多维监督机制；通过持续的安全培训、应急演练及主题宣 传活动,全方位提升员工安全能力与意识,推动安全管理从制度设计到执行落地的全过程贯通。 2025年,南山铝业未发生生产安全及伤亡事故、火灾或燃爆事故及职业病事故,全年累计发生10起工伤事故, 已全部妥善处理完成,工伤事故率为0.77‰,低于年初设立的1"
"R132","600219","南山铝业","G_Q_004","女性董事人数","G","quantitative","candidate_found","1","人","人","native_text","19","0.3","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","medium","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","过清晰的职能分工和规范的决策程序,提升战略执行效率并强化运营风险管 控,为公司长期稳健发展提供制度支撑。 截至报告期末,公司董事会共有董事9人,其中包含女性董事1人,独立董事3人,独立董事占比为33%。 2025年,公司持续完善治理结构与决策机制,保障股东和董事依法、有效参与公司重大事项决策。报告期 内,我们通过决策,取"
"R132","600219","南山铝业","G_Q_010","腐败或违规案件数量","G","quantitative","candidate_found","160","件","件","native_text","20","0.3","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 160 超过保守阈值 100，高概率为其他指标或 OCR 串列。","、贪污等行为而引发的解雇、纪律处分、 报告期内 调查、合同终止或未续约情形,亦未涉及相关诉讼案件,体现了内控体系的有效运行。 公司组织机构投资者线上线下调研交流160余场 组织分析师会议、路演等活动共11场"
"R133","600221","海航控股","S_Q_009","因工死亡人数","S","quantitative","candidate_found","44","人","人","native_text","19;34","0.93","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。","642 关键绩效 个 名 指标 单位 2025年数值 全年安全飞行小时数 小时 1,228,410 特重大安全事故次数 次 0 飞机发动机维修及航材投入 亿元 44 飞行训练人次 人次 71,300 乘务员培训人次 人次 22,173 航空安保人员训练人次 人次 11,940 安全宣传教育覆盖人次 人次 16,000+ 安"
"R133","600221","海航控股","S_Q_009","因工死亡人数","S","quantitative","candidate_found","0","人","人","native_text","4","0.3","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。","全基础,公司持续加大安全投入,加 强专业队伍建设,不断提升人员专业素养与责任意识,深入推进安全文化建设,厚植全员“敬畏生命、敬畏规章、敬畏职责” 的行业共识。2025年,公司实现安全飞行1,228,410小时,未发生任何安全事故,安全运行指标持续优于行业平均水平, 全力守护每一位旅客的平安出行。 践行绿色发展,推动低碳转"
"R134","600223","福瑞达","G_Q_002","独立董事人数","G","quantitative","candidate_found","60","人","人","native_text","13;24","0.3","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","high","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","指标深度挂钩,明确量化考核标准与权重, 管理学博士 将考核结果作为薪酬核定的重要依据,全面促进公司规范运作,增强高管诚信与责任意识,提升公司法人治 朱德胜 男 60 独立董事 注册会计师 现任山东财经大学教授 理水平。 农业推广硕士 拥有二十余年实体零售连锁和百货购物行业 周明 男 54 董事 经验 现任公司党委副书记 工"
"R134","600223","福瑞达","G_Q_002","独立董事人数","G","quantitative","candidate_found","60","人","人","native_text","13;24","0.3","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 60 超过保守阈值 15，高概率为其他指标或 OCR 串列。","指标深度挂钩,明确量化考核标准与权重, 管理学博士 将考核结果作为薪酬核定的重要依据,全面促进公司规范运作,增强高管诚信与责任意识,提升公司法人治 朱德胜 男 60 独立董事 注册会计师 现任山东财经大学教授 理水平。 农业推广硕士 拥有二十余年实体零售连锁和百货购物行业 周明 男 54 董事 经验 现任公司党委副书记 工"
"R135","600227","赤天化","S_Q_009","因工死亡人数","S","quantitative","candidate_found","1.36","人","人","native_text","3;36","0.93","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。","% 社会绩效 体检及健康档案覆盖率 % 100% 社会绩效 员工人均培训时间 小时 12.03 社会绩效 安全培训人数 % 100 社会绩效 员工伤亡人数 ‰ 1.36"
"R136","600228","＊ST返利","G_Q_002","独立董事人数","G","quantitative","candidate_found","6","名","人","native_text","33","0.337","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","medium","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","流程行权履职。2025年,公司根据上位法修改情况,取 董事会组成人数 独立非执行董事 占比为50% 董事会成员女性占比 消监事会,由审计委员会行使监事会职权。 6 3 33.3% 名 名 报告期内 全部董事会成员均具备丰富的行业经验,并拥有计算机、电子工程、财务、法律、经济、工商管理学等多领域 专业能力及背景。 公司股东"
"R138","600230","沧州大化","S_Q_009","因工死亡人数","S","quantitative","candidate_found","0","人","人","native_text","46;88","0.93","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。"," 167 184 基层员工平均培训时长 小时 55 56 54 员工流失率 % 1.4 1.23 2.53 安全生产 员工合法雇佣 安全生产总投入 万元 1,800.20 1,780.50 1,763.35 劳动合同签订率 % 100 100 100 工伤保险、安全生产责任险投 万元 24.64 21.02 16.29 "
"R138","600230","沧州大化","S_Q_012","研发人员数量","S","quantitative","candidate_found","133","人","人","native_text","45;86","0.5","","R_RD_AMOUNT_FOR_RD_HEADCOUNT","wrong_metric_or_context","high","flag_only_validate_against_gold","研发人员数量字段疑似命中研发投入/费用/支出金额。","2 17.5 研发投入占主营业务收入比例 % 3.57 3.07 3.03 数据安全培训参与人次 人次 65 172 117 研发人员总数 人 120 120 133 员工概况 硕士人数 人 17 24 22 员工总人数 人 1,302 1,306 1,377 本科人数 人 25 31 29 按性别划分的员工人数 科技创新培"
"R138","600230","沧州大化","G_Q_002","独立董事人数","G","quantitative","candidate_found","52","","人","native_table","37;70","0.46","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","high","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","名 | 性别 | 职位 | 年龄 | 学历背景 | 行业经验 || 刘增 | 男 | 董事长 | 44 | 本科 | 管理 || 张光艳 | 女 | 董事 | 52 | 硕士研究生 | 管理 || 王寿根 | 男 | 董事 | 59 | 本科 | 管理 || table_1_row_6: 霍巧红 | 女 | 独立董事 | "
"R138","600230","沧州大化","G_Q_002","独立董事人数","G","quantitative","candidate_found","52","","人","native_table","37;70","0.46","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 52 超过保守阈值 15，高概率为其他指标或 OCR 串列。","名 | 性别 | 职位 | 年龄 | 学历背景 | 行业经验 || 刘增 | 男 | 董事长 | 44 | 本科 | 管理 || 张光艳 | 女 | 董事 | 52 | 硕士研究生 | 管理 || 王寿根 | 男 | 董事 | 59 | 本科 | 管理 || table_1_row_6: 霍巧红 | 女 | 独立董事 | "
"R138","600230","沧州大化","G_Q_002","独立董事人数","G","quantitative","candidate_found","45","","人","native_table","37;70","0.46","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","high","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","| 硕士研究生 | 管理 || 王寿根 | 男 | 董事 | 59 | 本科 | 管理 || table_1_row_7: 李长青 | 男 | 独立董事 | 45 | 硕士研究生 | 法律"
"R138","600230","沧州大化","G_Q_002","独立董事人数","G","quantitative","candidate_found","45","","人","native_table","37;70","0.46","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 45 超过保守阈值 15，高概率为其他指标或 OCR 串列。","| 硕士研究生 | 管理 || 王寿根 | 男 | 董事 | 59 | 本科 | 管理 || table_1_row_7: 李长青 | 男 | 独立董事 | 45 | 硕士研究生 | 法律"
"R139","600231","凌钢股份","S_Q_005","人均培训时长","S","quantitative","candidate_found","448158","小时","小时","native_text","55;108","0.93","","R_TRAINING_INVESTMENT_FOR_TRAINING_HOURS","wrong_metric_or_context","high","flag_only_validate_against_gold","人均培训时长字段疑似命中培训投入/费用，而非小时或人均小时。","实施动态管理、精准帮扶。 公司为5,241名职工参保辽宁省在职职工互助保 困难员工帮扶人数 每百万营收困难员工帮扶人数 内训师培训 障活动,增强了职工的疾病风险抵御能力,年 145 0.01 度职工申领互助金共计73.2万元。 人 人 关键绩效 案例：困难员工帮扶 员工培训投入 每百万营收员工培训投入 员工培训场次 员"
